Date,Day,Parking,Total,Occupied,Available
11-03-2018 8:45,Sunday,New York,50,44,6
11-03-2018 9:00,Sunday,New York,50,40,10
12-03-2018 7:15,Monday,New York,50,48,2
12-03-2018 7:30,Monday,New York,50,37,13
12-03-2018 7:45,Monday,New York,50,45,5
12-03-2018 8:00,Monday,New York,50,35,15
12-03-2018 8:15,Monday,New York,50,37,13
12-03-2018 8:30,Monday,New York,50,50,0
12-03-2018 8:45,Monday,New York,50,41,9
12-03-2018 9:00,Monday,New York,50,42,8
13-03-2018 07:15,Tuesday,New York,50,42,8
13-03-2018 07:30,Tuesday,New York,50,45,5
13-03-2018 07:45,Tuesday,New York,50,37,13
13-03-2018 08:00,Tuesday,New York,50,42,8
13-03-2018 08:15,Tuesday,New York,50,40,10
13-03-2018 08:30,Tuesday,New York,50,42,8
13-03-2018 08:45,Tuesday,New York,50,48,2
13-03-2018 09:00,Tuesday,New York,50,44,6
14-03-2018 07:15,Wednesday,New York,50,48,2
14-03-2018 07:30,Wednesday,New York,50,43,7
14-03-2018 07:45,Wednesday,New York,50,45,5
14-03-2018 08:00,Wednesday,New York,50,45,5
14-03-2018 08:15,Wednesday,New York,50,43,7
14-03-2018 08:30,Wednesday,New York,50,38,12
14-03-2018 08:45,Wednesday,New York,50,41,9
14-03-2018 09:00,Wednesday,New York,50,43,7
15-03-2018 07:15,Thursday,New York,50,41,9
15-03-2018 07:30,Thursday,New York,50,44,6
15-03-2018 07:45,Thursday,New York,50,46,4
15-03-2018 08:00,Thursday,New York,50,40,10
15-03-2018 08:15,Thursday,New York,50,48,2
15-03-2018 08:30,Thursday,New York,50,42,8
15-03-2018 08:45,Thursday,New York,50,46,4
15-03-2018 09:00,Thursday,New York,50,42,8
16-03-2018 07:15,Friday,New York,50,36,14
16-03-2018 07:30,Friday,New York,50,44,6
16-03-2018 07:45,Friday,New York,50,50,0
16-03-2018 08:00,Friday,New York,50,49,1
16-03-2018 08:15,Friday,New York,50,42,8
16-03-2018 08:30,Friday,New York,50,38,12
16-03-2018 08:45,Friday,New York,50,39,11
16-03-2018 09:00,Friday,New York,50,44,6
17-03-2018 07:15,Saturday,New York,50,35,15
17-03-2018 07:30,Saturday,New York,50,35,15
17-03-2018 07:45,Saturday,New York,50,45,5
17-03-2018 08:00,Saturday,New York,50,35,15
17-03-2018 08:15,Saturday,New York,50,49,1
17-03-2018 08:30,Saturday,New York,50,47,3
17-03-2018 08:45,Saturday,New York,50,45,5
17-03-2018 09:00,Saturday,New York,50,44,6
18-03-2018 07:15,Sunday,New York,50,41,9
18-03-2018 07:30,Sunday,New York,50,35,15
18-03-2018 07:45,Sunday,New York,50,37,13
18-03-2018 08:00,Sunday,New York,50,38,12
18-03-2018 08:15,Sunday,New York,50,36,14
18-03-2018 08:30,Sunday,New York,50,35,15
18-03-2018 08:45,Sunday,New York,50,45,5
18-03-2018 09:00,Sunday,New York,50,37,13
19-03-2018 07:15,Monday,New York,50,39,11
19-03-2018 07:30,Monday,New York,50,42,8
19-03-2018 07:45,Monday,New York,50,47,3
19-03-2018 08:00,Monday,New York,50,48,2
19-03-2018 08:15,Monday,New York,50,50,0
19-03-2018 08:30,Monday,New York,50,37,13
19-03-2018 08:45,Monday,New York,50,37,13
19-03-2018 09:00,Monday,New York,50,47,3
20-03-2018 07:15,Tuesday,New York,50,36,14
20-03-2018 07:30,Tuesday,New York,50,50,0
20-03-2018 07:45,Tuesday,New York,50,36,14
20-03-2018 08:00,Tuesday,New York,50,36,14
20-03-2018 08:15,Tuesday,New York,50,46,4
20-03-2018 08:30,Tuesday,New York,50,35,15
20-03-2018 08:45,Tuesday,New York,50,41,9
20-03-2018 09:00,Tuesday,New York,50,46,4
21-03-2018 07:15,Wednesday,New York,50,48,2
21-03-2018 07:30,Wednesday,New York,50,40,10
21-03-2018 07:45,Wednesday,New York,50,42,8
21-03-2018 08:00,Wednesday,New York,50,35,15
21-03-2018 08:15,Wednesday,New York,50,47,3
21-03-2018 08:30,Wednesday,New York,50,44,6
21-03-2018 08:45,Wednesday,New York,50,39,11
21-03-2018 09:00,Wednesday,New York,50,38,12
22-03-2018 07:15,Thursday,New York,50,49,1
22-03-2018 07:30,Thursday,New York,50,50,0
22-03-2018 07:45,Thursday,New York,50,41,9
22-03-2018 08:00,Thursday,New York,50,46,4
22-03-2018 08:15,Thursday,New York,50,50,0
22-03-2018 08:30,Thursday,New York,50,47,3
22-03-2018 08:45,Thursday,New York,50,49,1
22-03-2018 09:00,Thursday,New York,50,46,4
23-03-2018 07:15,Friday,New York,50,35,15
23-03-2018 07:30,Friday,New York,50,35,15
23-03-2018 07:45,Friday,New York,50,38,12
23-03-2018 08:00,Friday,New York,50,50,0
23-03-2018 08:15,Friday,New York,50,39,11
23-03-2018 08:30,Friday,New York,50,44,6
23-03-2018 08:45,Friday,New York,50,44,6
23-03-2018 09:00,Friday,New York,50,43,7
24-03-2018 07:15,Saturday,New York,50,42,8
24-03-2018 07:30,Saturday,New York,50,50,0
24-03-2018 07:45,Saturday,New York,50,36,14
24-03-2018 08:00,Saturday,New York,50,46,4
24-03-2018 08:15,Saturday,New York,50,50,0
24-03-2018 08:30,Saturday,New York,50,37,13
24-03-2018 08:45,Saturday,New York,50,39,11
24-03-2018 09:00,Saturday,New York,50,45,5
25-03-2018 07:15,Sunday,New York,50,43,7
25-03-2018 07:30,Sunday,New York,50,35,15
25-03-2018 07:45,Sunday,New York,50,42,8
25-03-2018 08:00,Sunday,New York,50,49,1
25-03-2018 08:15,Sunday,New York,50,49,1
25-03-2018 08:30,Sunday,New York,50,38,12
25-03-2018 08:45,Sunday,New York,50,41,9
25-03-2018 09:00,Sunday,New York,50,40,10
26-03-2018 07:15,Monday,New York,50,37,13
26-03-2018 07:30,Monday,New York,50,42,8
26-03-2018 07:45,Monday,New York,50,36,14
26-03-2018 08:00,Monday,New York,50,45,5
26-03-2018 08:15,Monday,New York,50,36,14
26-03-2018 08:30,Monday,New York,50,45,5
26-03-2018 08:45,Monday,New York,50,50,0
26-03-2018 09:00,Monday,New York,50,43,7
27-03-2018 07:15,Tuesday,New York,50,35,15
27-03-2018 07:30,Tuesday,New York,50,41,9
27-03-2018 07:45,Tuesday,New York,50,42,8
27-03-2018 08:00,Tuesday,New York,50,41,9
27-03-2018 08:15,Tuesday,New York,50,39,11
27-03-2018 08:30,Tuesday,New York,50,42,8
27-03-2018 08:45,Tuesday,New York,50,46,4
27-03-2018 09:00,Tuesday,New York,50,36,14
28-03-2018 07:15,Wednesday,New York,50,38,12
28-03-2018 07:30,Wednesday,New York,50,40,10
28-03-2018 07:45,Wednesday,New York,50,49,1
28-03-2018 08:00,Wednesday,New York,50,43,7
28-03-2018 08:15,Wednesday,New York,50,48,2
28-03-2018 08:30,Wednesday,New York,50,42,8
28-03-2018 08:45,Wednesday,New York,50,43,7
28-03-2018 09:00,Wednesday,New York,50,45,5
29-03-2018 07:15,Thursday,New York,50,39,11
29-03-2018 07:30,Thursday,New York,50,47,3
29-03-2018 07:45,Thursday,New York,50,45,5
29-03-2018 08:00,Thursday,New York,50,43,7
29-03-2018 08:15,Thursday,New York,50,42,8
29-03-2018 08:30,Thursday,New York,50,45,5
29-03-2018 08:45,Thursday,New York,50,48,2
29-03-2018 09:00,Thursday,New York,50,46,4
30-03-2018 07:15,Friday,New York,50,42,8
30-03-2018 07:30,Friday,New York,50,48,2
30-03-2018 07:45,Friday,New York,50,42,8
30-03-2018 08:00,Friday,New York,50,44,6
30-03-2018 08:15,Friday,New York,50,44,6
30-03-2018 08:30,Friday,New York,50,46,4
30-03-2018 08:45,Friday,New York,50,46,4
30-03-2018 09:00,Friday,New York,50,38,12
31-03-2018 07:15,Saturday,New York,50,50,0
31-03-2018 07:30,Saturday,New York,50,43,7
31-03-2018 07:45,Saturday,New York,50,45,5
31-03-2018 08:00,Saturday,New York,50,38,12
31-03-2018 08:15,Saturday,New York,50,35,15
31-03-2018 08:30,Saturday,New York,50,50,0
31-03-2018 08:45,Saturday,New York,50,43,7
31-03-2018 09:00,Saturday,New York,50,40,10
01-04-2018 7:15,Sunday,New York,50,43,7
01-04-2018 7:30,Sunday,New York,50,46,4
01-04-2018 7:45,Sunday,New York,50,45,5
01-04-2018 8:00,Sunday,New York,50,44,6
01-04-2018 8:15,Sunday,New York,50,39,11
01-04-2018 8:30,Sunday,New York,50,39,11
01-04-2018 8:45,Sunday,New York,50,40,10
01-04-2018 9:00,Sunday,New York,50,50,0
02-04-2018 7:15,Monday,New York,50,39,11
02-04-2018 7:30,Monday,New York,50,49,1
02-04-2018 7:45,Monday,New York,50,35,15
02-04-2018 8:00,Monday,New York,50,47,3
02-04-2018 8:15,Monday,New York,50,36,14
02-04-2018 8:30,Monday,New York,50,36,14
02-04-2018 8:45,Monday,New York,50,37,13
02-04-2018 9:00,Monday,New York,50,36,14
03-04-2018 7:15,Tuesday,New York,50,37,13
03-04-2018 7:30,Tuesday,New York,50,35,15
03-04-2018 7:45,Tuesday,New York,50,44,6
03-04-2018 8:00,Tuesday,New York,50,46,4
03-04-2018 8:15,Tuesday,New York,50,42,8
03-04-2018 8:30,Tuesday,New York,50,37,13
03-04-2018 8:45,Tuesday,New York,50,47,3
03-04-2018 9:00,Tuesday,New York,50,38,12
04-04-2018 7:15,Wednesday,New York,50,46,4
04-04-2018 7:30,Wednesday,New York,50,50,0
04-04-2018 7:45,Wednesday,New York,50,37,13
04-04-2018 8:00,Wednesday,New York,50,49,1
04-04-2018 8:15,Wednesday,New York,50,40,10
04-04-2018 8:30,Wednesday,New York,50,46,4
04-04-2018 8:45,Wednesday,New York,50,41,9
04-04-2018 9:00,Wednesday,New York,50,50,0
05-04-2018 7:15,Thursday,New York,50,37,13
05-04-2018 7:30,Thursday,New York,50,43,7
05-04-2018 7:45,Thursday,New York,50,37,13
05-04-2018 8:00,Thursday,New York,50,45,5
05-04-2018 8:15,Thursday,New York,50,45,5
05-04-2018 8:30,Thursday,New York,50,47,3
05-04-2018 8:45,Thursday,New York,50,38,12
05-04-2018 9:00,Thursday,New York,50,48,2
06-04-2018 7:15,Friday,New York,50,43,7
06-04-2018 7:30,Friday,New York,50,48,2
06-04-2018 7:45,Friday,New York,50,42,8
06-04-2018 8:00,Friday,New York,50,38,12
06-04-2018 8:15,Friday,New York,50,35,15
06-04-2018 8:30,Friday,New York,50,36,14
06-04-2018 8:45,Friday,New York,50,37,13
06-04-2018 9:00,Friday,New York,50,35,15
07-04-2018 7:15,Saturday,New York,50,38,12
07-04-2018 7:30,Saturday,New York,50,46,4
07-04-2018 7:45,Saturday,New York,50,48,2
07-04-2018 8:00,Saturday,New York,50,45,5
07-04-2018 8:15,Saturday,New York,50,41,9
07-04-2018 8:30,Saturday,New York,50,40,10
07-04-2018 8:45,Saturday,New York,50,43,7
07-04-2018 9:00,Saturday,New York,50,48,2
08-04-2018 7:15,Sunday,New York,50,39,11
08-04-2018 7:30,Sunday,New York,50,42,8
08-04-2018 7:45,Sunday,New York,50,36,14
08-04-2018 8:00,Sunday,New York,50,44,6
08-04-2018 8:15,Sunday,New York,50,43,7
08-04-2018 8:30,Sunday,New York,50,44,6
08-04-2018 8:45,Sunday,New York,50,46,4
08-04-2018 9:00,Sunday,New York,50,50,0
09-04-2018 7:15,Monday,New York,50,36,14
09-04-2018 7:30,Monday,New York,50,49,1
09-04-2018 7:45,Monday,New York,50,41,9
09-04-2018 8:00,Monday,New York,50,48,2
09-04-2018 8:15,Monday,New York,50,43,7
09-04-2018 8:30,Monday,New York,50,35,15
09-04-2018 8:45,Monday,New York,50,50,0
09-04-2018 9:00,Monday,New York,50,47,3
10-04-2018 7:15,Tuesday,New York,50,40,10
10-04-2018 7:30,Tuesday,New York,50,37,13
10-04-2018 7:45,Tuesday,New York,50,36,14
10-04-2018 8:00,Tuesday,New York,50,47,3
10-04-2018 8:15,Tuesday,New York,50,43,7
10-04-2018 8:30,Tuesday,New York,50,50,0
10-04-2018 8:45,Tuesday,New York,50,39,11
10-04-2018 9:00,Tuesday,New York,50,40,10
11-04-2018 7:15,Wednesday,New York,50,35,15
11-04-2018 7:30,Wednesday,New York,50,39,11
11-04-2018 7:45,Wednesday,New York,50,50,0
11-04-2018 8:00,Wednesday,New York,50,48,2
11-04-2018 8:15,Wednesday,New York,50,49,1
11-04-2018 8:30,Wednesday,New York,50,47,3
11-04-2018 8:45,Wednesday,New York,50,48,2
11-04-2018 9:00,Wednesday,New York,50,35,15
12-04-2018 7:15,Thursday,New York,50,47,3
12-04-2018 7:30,Thursday,New York,50,43,7
12-04-2018 7:45,Thursday,New York,50,40,10
12-04-2018 8:00,Thursday,New York,50,37,13
12-04-2018 8:15,Thursday,New York,50,44,6
12-04-2018 8:30,Thursday,New York,50,46,4
12-04-2018 8:45,Thursday,New York,50,49,1
12-04-2018 9:00,Thursday,New York,50,46,4
13-04-2018 07:15,Friday,New York,50,39,11
13-04-2018 07:30,Friday,New York,50,47,3
13-04-2018 07:45,Friday,New York,50,46,4
13-04-2018 08:00,Friday,New York,50,35,15
13-04-2018 08:15,Friday,New York,50,41,9
13-04-2018 08:30,Friday,New York,50,48,2
13-04-2018 08:45,Friday,New York,50,43,7
13-04-2018 09:00,Friday,New York,50,50,0
14-04-2018 07:15,Saturday,New York,50,38,12
14-04-2018 07:30,Saturday,New York,50,47,3
14-04-2018 07:45,Saturday,New York,50,36,14
14-04-2018 08:00,Saturday,New York,50,45,5
14-04-2018 08:15,Saturday,New York,50,36,14
14-04-2018 08:30,Saturday,New York,50,43,7
14-04-2018 08:45,Saturday,New York,50,35,15
14-04-2018 09:00,Saturday,New York,50,44,6
15-04-2018 07:15,Sunday,New York,50,37,13
15-04-2018 07:30,Sunday,New York,50,44,6
15-04-2018 07:45,Sunday,New York,50,41,9
15-04-2018 08:00,Sunday,New York,50,40,10
15-04-2018 08:15,Sunday,New York,50,47,3
15-04-2018 08:30,Sunday,New York,50,47,3
15-04-2018 08:45,Sunday,New York,50,36,14
15-04-2018 09:00,Sunday,New York,50,48,2
16-04-2018 07:15,Monday,New York,50,47,3
16-04-2018 07:30,Monday,New York,50,36,14
16-04-2018 07:45,Monday,New York,50,43,7
16-04-2018 08:00,Monday,New York,50,50,0
16-04-2018 08:15,Monday,New York,50,35,15
16-04-2018 08:30,Monday,New York,50,50,0
16-04-2018 08:45,Monday,New York,50,46,4
16-04-2018 09:00,Monday,New York,50,42,8
17-04-2018 07:15,Tuesday,New York,50,43,7
17-04-2018 07:30,Tuesday,New York,50,39,11
17-04-2018 07:45,Tuesday,New York,50,41,9
17-04-2018 08:00,Tuesday,New York,50,41,9
17-04-2018 08:15,Tuesday,New York,50,41,9
17-04-2018 08:30,Tuesday,New York,50,42,8
17-04-2018 08:45,Tuesday,New York,50,42,8
17-04-2018 09:00,Tuesday,New York,50,40,10
18-04-2018 07:15,Wednesday,New York,50,38,12
18-04-2018 07:30,Wednesday,New York,50,41,9
18-04-2018 07:45,Wednesday,New York,50,43,7
18-04-2018 08:00,Wednesday,New York,50,50,0
18-04-2018 08:15,Wednesday,New York,50,38,12
18-04-2018 08:30,Wednesday,New York,50,43,7
18-04-2018 08:45,Wednesday,New York,50,41,9
18-04-2018 09:00,Wednesday,New York,50,38,12
19-04-2018 07:15,Thursday,New York,50,37,13
19-04-2018 07:30,Thursday,New York,50,39,11
19-04-2018 07:45,Thursday,New York,50,50,0
19-04-2018 08:00,Thursday,New York,50,44,6
19-04-2018 08:15,Thursday,New York,50,42,8
19-04-2018 08:30,Thursday,New York,50,50,0
19-04-2018 08:45,Thursday,New York,50,48,2
19-04-2018 09:00,Thursday,New York,50,39,11
20-04-2018 07:15,Friday,New York,50,41,9
20-04-2018 07:30,Friday,New York,50,38,12
20-04-2018 07:45,Friday,New York,50,43,7
20-04-2018 08:00,Friday,New York,50,37,13
20-04-2018 08:15,Friday,New York,50,46,4
20-04-2018 08:30,Friday,New York,50,47,3
20-04-2018 08:45,Friday,New York,50,40,10
20-04-2018 09:00,Friday,New York,50,42,8
21-04-2018 07:15,Saturday,New York,50,48,2
21-04-2018 07:30,Saturday,New York,50,46,4
21-04-2018 07:45,Saturday,New York,50,48,2
21-04-2018 08:00,Saturday,New York,50,39,11
21-04-2018 08:15,Saturday,New York,50,43,7
21-04-2018 08:30,Saturday,New York,50,38,12
21-04-2018 08:45,Saturday,New York,50,44,6
21-04-2018 09:00,Saturday,New York,50,48,2
22-04-2018 07:15,Sunday,New York,50,37,13
22-04-2018 07:30,Sunday,New York,50,39,11
22-04-2018 07:45,Sunday,New York,50,37,13
22-04-2018 08:00,Sunday,New York,50,39,11
22-04-2018 08:15,Sunday,New York,50,50,0
22-04-2018 08:30,Sunday,New York,50,40,10
22-04-2018 08:45,Sunday,New York,50,49,1
22-04-2018 09:00,Sunday,New York,50,43,7
23-04-2018 07:15,Monday,New York,50,39,11
23-04-2018 07:30,Monday,New York,50,46,4
23-04-2018 07:45,Monday,New York,50,37,13
23-04-2018 08:00,Monday,New York,50,47,3
23-04-2018 08:15,Monday,New York,50,39,11
23-04-2018 08:30,Monday,New York,50,41,9
23-04-2018 08:45,Monday,New York,50,43,7
23-04-2018 09:00,Monday,New York,50,42,8
24-04-2018 07:15,Tuesday,New York,50,48,2
24-04-2018 07:30,Tuesday,New York,50,42,8
24-04-2018 07:45,Tuesday,New York,50,38,12
24-04-2018 08:00,Tuesday,New York,50,36,14
24-04-2018 08:15,Tuesday,New York,50,49,1
24-04-2018 08:30,Tuesday,New York,50,40,10
24-04-2018 08:45,Tuesday,New York,50,49,1
24-04-2018 09:00,Tuesday,New York,50,44,6
25-04-2018 07:15,Wednesday,New York,50,48,2
25-04-2018 07:30,Wednesday,New York,50,48,2
25-04-2018 07:45,Wednesday,New York,50,47,3
25-04-2018 08:00,Wednesday,New York,50,39,11
25-04-2018 08:15,Wednesday,New York,50,44,6
25-04-2018 08:30,Wednesday,New York,50,48,2
25-04-2018 08:45,Wednesday,New York,50,40,10
25-04-2018 09:00,Wednesday,New York,50,48,2
26-04-2018 07:15,Thursday,New York,50,35,15
26-04-2018 07:30,Thursday,New York,50,41,9
26-04-2018 07:45,Thursday,New York,50,38,12
26-04-2018 08:00,Thursday,New York,50,42,8
26-04-2018 08:15,Thursday,New York,50,44,6
26-04-2018 08:30,Thursday,New York,50,47,3
26-04-2018 08:45,Thursday,New York,50,50,0
26-04-2018 09:00,Thursday,New York,50,40,10
27-04-2018 07:15,Friday,New York,50,46,4
27-04-2018 07:30,Friday,New York,50,36,14
27-04-2018 07:45,Friday,New York,50,45,5
27-04-2018 08:00,Friday,New York,50,44,6
27-04-2018 08:15,Friday,New York,50,49,1
27-04-2018 08:30,Friday,New York,50,37,13
27-04-2018 08:45,Friday,New York,50,45,5
27-04-2018 09:00,Friday,New York,50,48,2
28-04-2018 07:15,Saturday,New York,50,35,15
28-04-2018 07:30,Saturday,New York,50,50,0
28-04-2018 07:45,Saturday,New York,50,46,4
28-04-2018 08:00,Saturday,New York,50,37,13
28-04-2018 08:15,Saturday,New York,50,42,8
28-04-2018 08:30,Saturday,New York,50,49,1
28-04-2018 08:45,Saturday,New York,50,42,8
28-04-2018 09:00,Saturday,New York,50,46,4
29-04-2018 07:15,Sunday,New York,50,49,1
29-04-2018 07:30,Sunday,New York,50,48,2
29-04-2018 07:45,Sunday,New York,50,41,9
29-04-2018 08:00,Sunday,New York,50,48,2
29-04-2018 08:15,Sunday,New York,50,49,1
29-04-2018 08:30,Sunday,New York,50,35,15
29-04-2018 08:45,Sunday,New York,50,38,12
29-04-2018 09:00,Sunday,New York,50,39,11
30-04-2018 07:15,Monday,New York,50,45,5
30-04-2018 07:30,Monday,New York,50,39,11
30-04-2018 07:45,Monday,New York,50,50,0
30-04-2018 08:00,Monday,New York,50,44,6
30-04-2018 08:15,Monday,New York,50,37,13
30-04-2018 08:30,Monday,New York,50,37,13
30-04-2018 08:45,Monday,New York,50,39,11
30-04-2018 09:00,Monday,New York,50,48,2
01-05-2018 7:15,Tuesday,New York,50,48,2
01-05-2018 7:30,Tuesday,New York,50,49,1
01-05-2018 7:45,Tuesday,New York,50,44,6
01-05-2018 8:00,Tuesday,New York,50,49,1
01-05-2018 8:15,Tuesday,New York,50,46,4
01-05-2018 8:30,Tuesday,New York,50,36,14
01-05-2018 8:45,Tuesday,New York,50,44,6
01-05-2018 9:00,Tuesday,New York,50,44,6
02-05-2018 7:15,Wednesday,New York,50,42,8
02-05-2018 7:30,Wednesday,New York,50,37,13
02-05-2018 7:45,Wednesday,New York,50,37,13
02-05-2018 8:00,Wednesday,New York,50,50,0
02-05-2018 8:15,Wednesday,New York,50,40,10
02-05-2018 8:30,Wednesday,New York,50,44,6
02-05-2018 8:45,Wednesday,New York,50,38,12
02-05-2018 9:00,Wednesday,New York,50,43,7
03-05-2018 7:15,Thursday,New York,50,38,12
03-05-2018 7:30,Thursday,New York,50,44,6
03-05-2018 7:45,Thursday,New York,50,37,13
03-05-2018 8:00,Thursday,New York,50,43,7
03-05-2018 8:15,Thursday,New York,50,38,12
03-05-2018 8:30,Thursday,New York,50,41,9
03-05-2018 8:45,Thursday,New York,50,50,0
03-05-2018 9:00,Thursday,New York,50,43,7
04-05-2018 7:15,Friday,New York,50,50,0
04-05-2018 7:30,Friday,New York,50,39,11
04-05-2018 7:45,Friday,New York,50,35,15
04-05-2018 8:00,Friday,New York,50,43,7
04-05-2018 8:15,Friday,New York,50,35,15
04-05-2018 8:30,Friday,New York,50,47,3
04-05-2018 8:45,Friday,New York,50,40,10
04-05-2018 9:00,Friday,New York,50,45,5
05-05-2018 7:15,Saturday,New York,50,48,2
05-05-2018 7:30,Saturday,New York,50,44,6
05-05-2018 7:45,Saturday,New York,50,35,15
05-05-2018 8:00,Saturday,New York,50,50,0
05-05-2018 8:15,Saturday,New York,50,41,9
05-05-2018 8:30,Saturday,New York,50,38,12
05-05-2018 8:45,Saturday,New York,50,48,2
05-05-2018 9:00,Saturday,New York,50,46,4
06-05-2018 7:15,Sunday,New York,50,38,12
06-05-2018 7:30,Sunday,New York,50,45,5
06-05-2018 7:45,Sunday,New York,50,47,3
06-05-2018 8:00,Sunday,New York,50,46,4
06-05-2018 8:15,Sunday,New York,50,36,14
06-05-2018 8:30,Sunday,New York,50,40,10
06-05-2018 8:45,Sunday,New York,50,45,5
06-05-2018 9:00,Sunday,New York,50,43,7
07-05-2018 7:15,Monday,New York,50,35,15
07-05-2018 7:30,Monday,New York,50,36,14
07-05-2018 7:45,Monday,New York,50,42,8
07-05-2018 8:00,Monday,New York,50,38,12
07-05-2018 8:15,Monday,New York,50,35,15
07-05-2018 8:30,Monday,New York,50,44,6
07-05-2018 8:45,Monday,New York,50,47,3
07-05-2018 9:00,Monday,New York,50,45,5
08-05-2018 7:15,Tuesday,New York,50,50,0
08-05-2018 7:30,Tuesday,New York,50,40,10
08-05-2018 7:45,Tuesday,New York,50,47,3
08-05-2018 8:00,Tuesday,New York,50,47,3
08-05-2018 8:15,Tuesday,New York,50,42,8
08-05-2018 8:30,Tuesday,New York,50,48,2
08-05-2018 8:45,Tuesday,New York,50,49,1
08-05-2018 9:00,Tuesday,New York,50,50,0
09-05-2018 7:15,Wednesday,New York,50,48,2
09-05-2018 7:30,Wednesday,New York,50,47,3
09-05-2018 7:45,Wednesday,New York,50,43,7
09-05-2018 8:00,Wednesday,New York,50,36,14
09-05-2018 8:15,Wednesday,New York,50,39,11
09-05-2018 8:30,Wednesday,New York,50,35,15
09-05-2018 8:45,Wednesday,New York,50,47,3
09-05-2018 9:00,Wednesday,New York,50,36,14
10-05-2018 7:15,Thursday,New York,50,50,0
10-05-2018 7:30,Thursday,New York,50,44,6
10-05-2018 7:45,Thursday,New York,50,50,0
10-05-2018 8:00,Thursday,New York,50,50,0
10-05-2018 8:15,Thursday,New York,50,41,9
10-05-2018 8:30,Thursday,New York,50,50,0
10-05-2018 8:45,Thursday,New York,50,40,10
10-05-2018 9:00,Thursday,New York,50,45,5
11-05-2018 7:15,Friday,New York,50,41,9
11-05-2018 7:30,Friday,New York,50,44,6
11-05-2018 7:45,Friday,New York,50,45,5
11-05-2018 8:00,Friday,New York,50,44,6
11-05-2018 8:15,Friday,New York,50,47,3
11-05-2018 8:30,Friday,New York,50,40,10
11-05-2018 8:45,Friday,New York,50,42,8
11-05-2018 9:00,Friday,New York,50,37,13
12-05-2018 7:15,Saturday,New York,50,38,12
12-05-2018 7:30,Saturday,New York,50,49,1
12-05-2018 7:45,Saturday,New York,50,45,5
12-05-2018 8:00,Saturday,New York,50,44,6
12-05-2018 8:15,Saturday,New York,50,45,5
12-05-2018 8:30,Saturday,New York,50,45,5
12-05-2018 8:45,Saturday,New York,50,44,6
12-05-2018 9:00,Saturday,New York,50,38,12
13-05-2018 07:15,Sunday,New York,50,42,8
13-05-2018 07:30,Sunday,New York,50,39,11
13-05-2018 07:45,Sunday,New York,50,37,13
13-05-2018 08:00,Sunday,New York,50,39,11
13-05-2018 08:15,Sunday,New York,50,45,5
13-05-2018 08:30,Sunday,New York,50,39,11
13-05-2018 08:45,Sunday,New York,50,44,6
13-05-2018 09:00,Sunday,New York,50,36,14
14-05-2018 07:15,Monday,New York,50,38,12
14-05-2018 07:30,Monday,New York,50,35,15
14-05-2018 07:45,Monday,New York,50,46,4
14-05-2018 08:00,Monday,New York,50,41,9
14-05-2018 08:15,Monday,New York,50,47,3
14-05-2018 08:30,Monday,New York,50,38,12
